#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.55237930940095712e+01  -2.29578397922208985e+01  1.27929882993484973e+01   +9.67743525871207821e-01  +1.71683498799904743e-01  +1.11097218206965955e+01  +1.46479438008420459e+02  +2.44067687066200776e+01  +1.37084538279772346e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.54473301665718488e+01  -2.28099676529788162e+01  1.37790345716722804e+01   +9.68748137011783639e-01  +1.76704846024963974e-01  +1.46427383911178417e+01  +1.46437518691868974e+02  +2.37436379189822873e+01  +1.43501069609163778e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.53785135318778998e+01  -2.26768827276609457e+01  1.46664762167636837e+01   +9.68502096580823313e-01  +1.82149889580983687e-01  +1.73872973643114683e+01  +1.46408589649140850e+02  +2.24509696923321194e+01  +1.50198265876801571e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.52944043116964075e+01  -2.25142233744946587e+01  1.57511271163198430e+01   +9.69729854788575207e-01  +1.91028389216992417e-01  +2.04133694327036537e+01  +1.46397854480907398e+02  +2.03515601424157389e+01  +1.61942518382032688e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.52026487987711416e+01  -2.23367768074041635e+01  1.69343826431083784e+01   +9.71401516932167142e-01  +2.05206236083915888e-01  +2.34170470668802118e+01  +1.46397920084823539e+02  +1.78889429364341339e+01  +1.79467046860022378e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.50956007003583323e+01  -2.21297558124652518e+01  1.83148474243616768e+01   +9.74007235157730022e-01  +2.27623372552232806e-01  +2.66339104996564231e+01  +1.46409367415564077e+02  +1.51047475550746135e+01  +2.05749446260509870e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.49503211382266628e+01  -2.18487987479053025e+01  2.01883353417768561e+01   +9.79231524751670634e-01  +2.67471529440859668e-01  +3.06203307217835778e+01  +1.46440903956803282e+02  +1.16378686900514214e+01  +2.50324874077473510e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.47591638196323593e+01  -2.14791183998001038e+01  2.26534510225863137e+01   +9.89232337024268271e-01  +3.38083997756453203e-01  +3.53252640995644001e+01  +1.46520616254321936e+02  +7.08160724239489436e+00  +3.22288872640364502e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.44380195243939298e+01  -2.08580554149833723e+01  2.67948453663461947e+01   +9.85664927269294000e-01  +5.03607910832467587e-01  +4.21490483254951727e+01  +1.46399974716502697e+02  +3.84091444433251983e+00  +1.02115552748924273e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.30846257087462661e+01  -1.82407185503985687e+01  4.42478643864771186e+01   +9.86345199032457765e-01  +1.67662352323615282e+00  +6.13560337707541876e+01  +1.46538901190126154e+02  +3.59992359657281668e+02  -4.09031670637225830e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.23514071311866118e+01  -1.67848922332145207e+01  9.25379581026721354e+00   +6.66094648546066259e-01  +1.98060034778855198e-01  +1.23368755115496285e+01  +1.46449276852610211e+02  +1.71976185900345314e+02  +3.19894338033327529e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.20309145143009708e+01  -1.61621779740488734e+01  9.96759650650781737e+00   +6.01294926852979916e-01  +2.47288430026133293e-01  +1.56521121912019119e+01  +1.46566857844957440e+02  +1.73202319891990356e+02  +2.48974859907223021e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.17424711591038946e+01  -1.56017351407997928e+01  1.06100171331243622e+01   +5.51630286410864645e-01  +2.85499496379432449e-01  +1.84650739837219930e+01  +1.46585461045374473e+02  +1.76080319034478805e+02  +1.94577433279203404e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.13899292805296888e+01  -1.49167494557175804e+01  1.13951978989890286e+01   +5.01047853426017431e-01  +3.28949786309247094e-01  +2.17834887974615050e+01  +1.46560079490463380e+02  +1.78136100725832648e+02  +1.40268178418201217e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.10053381402669217e+01  -1.41694923447188046e+01  1.22517587344777557e+01   +4.58414716173531078e-01  +3.68112106270615524e-01  +2.53577796348543494e+01  +1.46509284955813484e+02  +1.79087189004881452e+02  +9.30451920524330660e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.05566484766270232e+01  -1.32976923818868986e+01  1.32510797092146060e+01   +4.21517746542030280e-01  +4.00996974008606510e-01  +2.95088093908832754e+01  +1.46400838223053711e+02  +1.79132356650391785e+02  +5.07253285184156866e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.94771250454430422e+00  -1.21145352894721707e+01  1.46073010320717547e+01   +3.93013151717427567e-01  +4.13239910979243064e-01  +3.50653281012392526e+01  +1.46184914148559756e+02  +1.80260347810630805e+02  +9.72748236764314100e+00  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.14648096233020347e+00  -1.05577496415580558e+01  1.63918027726732660e+01   +3.73921513784411852e-01  +4.47579586887340397e-01  +4.22649505801114032e+01  +1.46209144956103813e+02  +1.83094884063528013e+02  +3.40199883419348907e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.80041197141050979e+00  -7.94234975306233792e+00  1.93897656968838099e+01   +3.82965929102215108e-01  +4.29219453083953650e-01  +5.42947334716235019e+01  +1.46159037221670502e+02  +1.84823325659348626e+02  +3.49928189729926487e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -2.12769265253466600e+00  3.07969263416960715e+00   3.20240380203425232e+01   +9.53475137756025548e-01  +1.36536488125672401e-01  +9.01006002872678380e+01  +1.46402591813493302e+02  +3.13369489788657233e+02  +1.35939169400849551e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.68468588521875198e+01  -1.43951463709997931e+01  7.65265789835944954e+00   +6.37099851294785968e-01  +2.27342785070467235e-01  +1.08450071446576377e+01  +1.46546813702426903e+02  +1.98307758546746186e+02  +2.60652131628274560e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.68721702138404126e+01  -1.35886055070483955e+01  8.24329413983791959e+00   +5.68212398698985655e-01  +2.82197685342523819e-01  +1.36296565650197739e+01  +1.46570505724241741e+02  +1.99379596713956687e+02  +1.93758875841240638e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.68949504393280137e+01  -1.28627187294921423e+01  8.77486675716854236e+00   +5.17352157955988212e-01  +3.27597308682646193e-01  +1.59954319546359720e+01  +1.46599391092566037e+02  +2.00283659270471702e+02  +1.45366551671021142e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.69227929371461912e+01  -1.19755237791456075e+01  9.42456662279485968e+00   +4.65733572232997939e-01  +3.77507478915758421e-01  +1.87308547784236303e+01  +1.46556981869884879e+02  +2.00604034402432688e+02  +9.78660554106634351e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.69531665711296604e+01  -1.10076747424039318e+01  1.01333301125690216e+01   +4.21082455504940334e-01  +4.23004653776473116e-01  +2.17318861599136817e+01  +1.46496042751902024e+02  +2.00411005780765180e+02  +5.70238158580155883e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.69886024774437061e+01  -9.87851753287197809e+00  1.09602208506388834e+01   +3.81444698439226682e-01  +4.56444467613122129e-01  +2.52503128101591940e+01  +1.46325280971636232e+02  +1.99641981254994789e+02  +2.13393611888017851e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.70366940645842000e+01  -8.34608989136432911e+00  1.20824297094479753e+01   +3.44695703268351306e-01  +4.97311691419851154e-01  +2.99629282308729792e+01  +1.46145808958012339e+02  +2.03167006012587279e+02  +3.45684952798823588e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.70999724687164232e+01  -6.32973773148584229e+00  1.35590203131441491e+01   +3.13713896376514478e-01  +5.52097573543449238e-01  +3.64157356983993310e+01  +1.46243387681197703e+02  +2.03244930541666577e+02  +3.26675809121914881e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.72062801876585638e+01  -2.94226610288998103e+00  1.60396925273537256e+01   +2.87842255539877689e-01  +5.83550602839535637e-01  +4.77290878670392118e+01  +1.46097606690776985e+02  +2.07502670930345175e+02  +3.46048759887957601e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.76542912889147239e+01  1.13335071890497119e+01   2.64939540015226420e+01   +4.57603775901567977e-01  +6.32972643218255415e-01  +8.68237552459114568e+01  +1.46374853999671757e+02  +2.47213680883411456e+02  +2.39179965492358093e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.88060660838900162e+00  -2.07261706115887918e+01  1.03518499262185166e+01   +8.23879741131612442e-01  +1.32825121440625971e-01  +1.12037496767680569e+01  +1.46649993218199853e+02  +1.16130692600064506e+02  +1.98831595245644678e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.37005241282662027e+00  -2.04066316122980886e+01  1.11501163236861469e+01   +7.53131754038875001e-01  +1.71856031379959501e-01  +1.45603737871605485e+01  +1.46520586159979956e+02  +1.28495144535667350e+02  +1.40543594889652582e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.91055363682047918e+00  -2.01190465129364568e+01  1.18685560814070126e+01   +7.04434237560213949e-01  +2.00566197401429308e-01  +1.73418864783507232e+01  +1.46442738380736614e+02  +1.33903800182252382e+02  +1.00854930088184986e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.34894402170186112e+00  -1.97675536137166858e+01  1.27466491186214039e+01   +6.60898463747470077e-01  +2.26048543912518635e-01  +2.05554401315914923e+01  +1.46359987441205163e+02  +1.37855427144488203e+02  +6.33089493418958114e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.73627898702700456e+00  -1.93841068145678399e+01  1.37045687955825581e+01   +6.28127030669970998e-01  +2.45555051647836364e-01  +2.39062264992473601e+01  +1.46299441490418758e+02  +1.41436356353991471e+02  +3.22504754047572817e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.02150311323967280e+00  -1.89367522155608583e+01  1.48221417520372416e+01   +6.00500335838617616e-01  +2.68369002464769690e-01  +2.76825156188223431e+01  +1.46284334585555996e+02  +1.44871150754050490e+02  +7.16755153403860401e+00  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -6.05145014167114859e+00  -1.83296281169085233e+01  1.63388479072257375e+01   +5.76379991271465109e-01  +2.94896015193826633e-01  +3.26751623643015279e+01  +1.46305693302716008e+02  +1.45844993643580381e+02  +3.52331843735616189e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -4.77506465276519876e+00  -1.75307806186817636e+01  1.83345139008948088e+01   +5.66714027325747938e-01  +3.04967249862699852e-01  +3.90614853353620148e+01  +1.46279159299208146e+02  +1.43782838990954417e+02  +3.59958708186343870e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -2.63073703140320170e+00  -1.61887168216608117e+01  2.16872327702588485e+01   +5.89087662780133026e-01  +3.08793817186117425e-01  +4.92364652400720360e+01  +1.46347351560110695e+02  +1.33267989043900258e+02  +7.12688484851335176e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  6.40607223005093118e+00   -1.05328765342153758e+01  3.58165480054358767e+01   +8.58404209654010431e-01  +6.14341930995985330e-01  +7.92099181965435264e+01  +1.46426328473390384e+02  +4.84776253092040363e+01  +1.33397580597076967e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -6.91431061166449545e+00  -2.03243245596058841e+01  7.45883600070024855e+00   +6.87602755110021335e-01  +2.17665762861576517e-01  +8.62809505680737132e+00  +1.46498381678435976e+02  +1.32669548025355539e+02  +1.00814288033762296e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -6.17557980096946224e+00  -1.99738743255472677e+01  8.03456286543569931e+00   +6.04673004181448426e-01  +2.67995273891592278e-01  +1.12679182367315267e+01  +1.46354894114911076e+02  +1.40956154921918966e+02  +2.56958305051378133e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -5.51072207134393111e+00  -1.96584691148945083e+01  8.55271704369761032e+00   +5.46507324348265211e-01  +3.30124556355781307e-01  +1.35130707825684286e+01  +1.46444227443541308e+02  +1.45956835828551306e+02  +3.29126866914696393e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -4.69811817957939226e+00  -1.92729738574300313e+01  9.18601659490660971e+00   +4.93241253685928471e-01  +3.72557007469728252e-01  +1.62760301138511885e+01  +1.46556303016546622e+02  +1.48564675704386190e+02  +2.72670724982911338e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -3.81164120674534956e+00  -1.88524335765596867e+01  9.87688883258915418e+00   +4.40944430275825416e-01  +4.18819968527750774e-01  +1.93094729552018229e+01  +1.46564932608810523e+02  +1.51770445282501356e+02  +2.21543309047718225e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -2.77741807177230093e+00  -1.83618032488776208e+01  1.06829064432187923e+01   +3.92261831336280509e-01  +4.67319746837916217e-01  +2.29065842072063113e+01  +1.46543690908682493e+02  +1.53952431288412669e+02  +1.75316149327800787e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.37382953145173659e+00  -1.76959478041662450e+01  1.17767874862161541e+01   +3.43308410369938422e-01  +5.20771954384078084e-01  +2.79475435541162547e+01  +1.46509264324707715e+02  +1.55481992835857852e+02  +1.31520438491261700e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  4.72997495285845559e-01   -1.68198222190196987e+01  1.32161046480547899e+01   +3.00614426916931077e-01  +5.72186782570322849e-01  +3.48781067961913749e+01  +1.46473563083440780e+02  +1.56176875329207263e+02  +1.01920785891885103e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  3.57566690020499323e+00   -1.53479312359735012e+01  1.56341574799436973e+01   +2.67455109345576425e-01  +6.20157260200740912e-01  +4.70435679939891997e+01  +1.46483164297435934e+02  +1.55279369383739947e+02  +1.13206589170139921e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  1.66512022495071079e+01   -9.14496209313595187e+00  2.58245229857612415e+01   +4.28694638972152153e-01  +6.15214762050027786e-01  +8.99979856340765423e+01  +1.46353401563170962e+02  +1.18671888209873799e+02  +6.45203653754622195e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.33034995806769452e+00  -1.64661530468338775e+01  6.79674649630326222e+00   +5.57554774253926522e-01  +2.86236769036735395e-01  +9.70743616971769363e+00  +1.46629359794159285e+02  +1.65387085857349035e+02  +2.29873625292362249e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.77746832786521658e+00  -1.58189203887158722e+01  7.32154339916202535e+00   +4.69431043138598292e-01  +3.62063940180052168e-01  +1.24702774166194228e+01  +1.46575634763453849e+02  +1.69192311497775563e+02  +1.35301702097753918e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.27987486068298217e+00  -1.52364109964096688e+01  7.79386061173491118e+00   +4.07812004989177523e-01  +4.20030766448498127e-01  +1.48956057957069685e+01  +1.46452493134310089e+02  +1.70075190492131952e+02  +6.54072793229757110e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.67170506746025183e+00  -1.45244550724798653e+01  8.37113720487955071e+00   +3.55856107263398280e-01  +4.65000378103948231e-01  +1.77695207380515541e+01  +1.46187722816781559e+02  +1.73250314677020981e+02  +3.50907834478513507e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.00824711121727617e+00  -1.37477758827382601e+01  9.00089348831006575e+00   +3.17687907873555941e-01  +5.20238656884350448e-01  +2.10661195301035242e+01  +1.46499473078295210e+02  +1.72009492245894563e+02  +2.84213100649870171e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -6.23421282893380280e+00  -1.28416501613730532e+01  9.73560915231233537e+00   +2.77036333495289833e-01  +5.66289527866457587e-01  +2.51762475959689276e+01  +1.46558466056333629e+02  +1.73282105965894971e+02  +2.17202694701832201e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -5.18373773154908868e+00  -1.16119081109488480e+01  1.07327232677439834e+01   +2.34173006136227185e-01  +6.20525538293935752e-01  +3.11329671657398173e+01  +1.46547888647315688e+02  +1.74284506362263045e+02  +1.45028157716755402e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -3.80153365604288673e+00  -9.99382646565383936e+00  1.20447155248908899e+01   +1.96925605163773748e-01  +6.71500712563824487e-01  +3.97367099378374604e+01  +1.46490604290809046e+02  +1.74842232355091909e+02  +7.90723193340317323e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.47943080919246661e+00  -7.27544930155822200e+00  1.42488625168976970e+01   +1.68974423721679173e-01  +7.11787253679930787e-01  +5.55803278911967098e+01  +1.46326862112982553e+02  +1.74617131248364188e+02  +3.16231614875928209e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  8.30657404539144295e+00   4.18056874713044735e+00   2.35377676974978023e+01   +4.62001862334696090e-01  +3.81233259455750595e-01  +1.06110680386331680e+02  +1.46530972074288513e+02  +1.59377358710557473e+02  +1.77483087482525548e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.10799941626264022e+01  -1.39222433544124442e+01  4.37368481925108998e+00   +4.54417266990008062e-01  +3.71823785767982751e-01  +7.05252466460469840e+00  +1.46577455920154733e+02  +1.78414408514142309e+02  +9.02275832152485435e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.06617005481592066e+01  -1.30793253353389449e+01  4.71209236233660889e+00   +3.73046465566022445e-01  +4.47390167030146835e-01  +8.98299569303363121e+00  +1.46252670167406023e+02  +1.80829588738616735e+02  +3.43859854759497182e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -1.02852362951387306e+01  -1.23206991181727954e+01  5.01665915111357652e+00   +3.27247454329465948e-01  +5.05105214939167491e-01  +1.07415419975674151e+01  +1.46526994433348221e+02  +1.79434239385119128e+02  +2.64661907933952534e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.82511331922481546e+00  -1.13934892971919481e+01  5.38890744850764669e+00   +2.96444568015056142e-01  +5.39723320805649442e-01  +1.50847653750822541e+01  +1.46622789237727460e+02  +1.80411198827328690e+02  +1.96341905880325385e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -9.32316098186418074e+00  -1.03819876743037494e+01  5.79499650021026902e+00   +2.28119110727833030e-01  +6.26384090515571201e-01  +1.56610421199251579e+01  +1.46550288521245193e+02  +1.81123714756236296e+02  +9.77334085885279791e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -8.73754992161010691e+00  -9.20190244760085108e+00  6.26876706052999744e+00   +1.81929894444547352e-01  +6.83142037966517957e-01  +1.91265992989927121e+01  +1.46211234385609856e+02  +1.80197625144454634e+02  +1.82510001053042501e+01  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -7.94279205412243527e+00  -7.60035821136120404e+00  6.91174139239248309e+00   +1.47093697052950501e-01  +7.42951499851577934e-01  +2.42242811464678631e+01  +1.46478749236666516e+02  +1.81153689170976719e+02  +2.87615324522853768e+02  
-1.23265727267474413e+08  8.13428228951953202e+07   -9.73302545769899916e+03  -6.89705801795444451e+00  -5.49306316367745495e+00  7.75776025010628167e+00   +1.07790243645866951e-01  +8.04199473615974103e-01  +3.28818442017379979e+01  +1.46543993199737429e+02  +1.81593989902735814e+02  +1.96442209592446375e+02  
