#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.14788694563973728e+01  -1.48959858513286925e+01  1.16305214805124191e+01   +6.85606189690851187e-01  +2.04493427770418568e-01  +2.10941076259930007e+01  +1.46314183923654554e+02  +2.20967464626212120e+02  +3.12860298752420817e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.18390243777156385e+01  -1.41676485323353951e+01  1.25135917961792309e+01   +6.65252571097917023e-01  +2.32554314680351121e-01  +2.37757967043404150e+01  +1.46304079693035789e+02  +2.26445072068359053e+02  +3.10296933537266796e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.22592051192536147e+01  -1.33179216601765447e+01  1.35438404977905176e+01   +6.47973905832889607e-01  +2.60410398306229862e-01  +2.67157561985054635e+01  +1.46291142593524967e+02  +2.32101047181069760e+02  +3.16931584256420024e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.28294504113408649e+01  -1.21647209051038221e+01  1.49420351642629754e+01   +6.34303432756953223e-01  +2.90839533361010760e-01  +3.05083089613778462e+01  +1.46299361071213241e+02  +2.38249122146697403e+02  +3.39787722895046500e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.35797731640872499e+01  -1.06473514905344491e+01  1.67817649885688418e+01   +6.25995565420124467e-01  +3.49159408399851490e-01  +3.51923416603691948e+01  +1.46496767826462445e+02  +2.44699081422090188e+02  +2.92559944883333962e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.48403153887011747e+01  -8.09817087405790303e+00  1.98725110934026965e+01   +6.31178642416153179e-01  +4.27698512390273455e-01  +4.22981010185927389e+01  +1.46457548652658033e+02  +2.57401886937926747e+02  +1.47898186221167578e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.01526004781455761e+01  2.64480458109325411e+00   3.28977982494882184e+01   +6.77335764771341720e-01  +1.07478043667952528e+00  +6.56157358480833182e+01  +1.46357357216942063e+02  +2.93304195095417072e+02  -2.51676218259120077e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.17544675892889146e+01  -1.29798563272038479e+01  2.68880603282195008e+00   +5.56572600437570619e-01  +3.00381275355068644e-01  +6.60709968597699238e+00  +1.46579108909493556e+02  +2.05431249805674810e+02  +1.90554836980630427e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.21450571085557151e+01  -1.20854491135600917e+01  2.90669491188864759e+00   +4.93340651409194808e-01  +3.63289510979506458e-01  +7.66655751296605725e+00  +1.46630804656209619e+02  +2.07646499108216148e+02  +1.41284859492523623e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.24965876758958352e+01  -1.12804826212807114e+01  3.10279490304867522e+00   +4.48859004192842970e-01  +4.11668667275404743e-01  +8.48362953396396868e+00  +1.46564892904506138e+02  +2.08764804816045569e+02  +1.10507175096369153e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.29262361470893161e+01  -1.02966346862725775e+01  3.34247267002204174e+00   +4.04980587697620908e-01  +4.62843055721996910e-01  +9.43700115989539690e+00  +1.46549814550750114e+02  +2.09538350528155064e+02  +8.40139568867782742e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.33949435702094775e+01  -9.22334602990007291e+00  3.60393932490207991e+00   +3.65557790390867166e-01  +5.11666286415021099e-01  +1.04652007968907466e+01  +1.46536073892893995e+02  +2.09995269515573398e+02  +6.52671751979552823e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.39417688971829996e+01  -7.97117593079881104e+00  3.90898375559545608e+00   +3.27510684037606747e-01  +5.61536425483272206e-01  +1.16893512939904625e+01  +1.46525413887731389e+02  +2.10290640233406265e+02  +5.37800958062398635e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.46838889837899202e+01  -6.27180222487567463e+00  4.32297262582218167e+00   +2.85693230303727397e-01  +6.19561778219355874e-01  +1.34362681973429900e+01  +1.46530783613856272e+02  +2.10507271680171073e+02  +5.26580381660547161e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.56603627819569198e+01  -4.03578419076628592e+00  4.86769482348892435e+00   +2.41833618352938484e-01  +6.83528088149871871e-01  +1.59458335129579147e+01  +1.46543538896480072e+02  +2.10435658523218734e+02  +7.27521704598905643e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.73008387628774791e+01  -2.79273893462512746e-01  5.78282811556905330e+00   +1.84875913592518648e-01  +7.71996969915189735e-01  +2.08809760656492038e+01  +1.46500564127193911e+02  +2.09765308506150092e+02  +1.52992492247335946e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.42142732538998473e+01  1.55517337880319744e+01   9.63946127504959271e+00   +7.76608619004361400e-02  +9.65906808299454300e-01  +5.70683368760453078e+01  +1.46450018893710251e+02  +2.08806724656567411e+02  +1.59637740268502114e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.60504825144893246e+01  -1.56762850461601833e+01  1.02834163970368087e+00   +7.06637668860940149e-01  +2.31730122565552171e-01  +3.64021473536690898e+00  +1.46477140761829105e+02  +2.40543373758797827e+02  +9.76956972224460252e+00  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.67715347203100009e+01  -1.49892954262822968e+01  1.11850248853051104e+00   +6.60670827716435705e-01  +2.88533469333939252e-01  +3.92334741160293543e+00  +1.46453012180502412e+02  +2.41996948791080229e+02  +1.20769731226794743e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.74204817055486103e+01  -1.43710047683922024e+01  1.19964725247465975e+00   +6.28022120674730511e-01  +3.36189960778856711e-01  +4.10810178853267693e+00  +1.46478997636832958e+02  +2.43038229477980309e+02  +2.07148481447724215e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.82136391319513606e+01  -1.36153161865265311e+01  1.29882418618417250e+00   +5.96724033350815586e-01  +3.87893698328042436e-01  +4.29853686839899485e+00  +1.46528341097554829e+02  +2.44715866320447788e+02  +3.64920420707698412e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.90789017789361708e+01  -1.27909286426730695e+01  1.40701720477636982e+00   +5.69106360454132654e-01  +4.32926515150457991e-01  +4.49243392957029197e+00  +1.46556384779818075e+02  +2.45790532841315326e+02  +5.94593282398833693e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.00883748670851219e+01  -1.18291431748440292e+01  1.53324239313393251e+00   +5.40819635155023071e-01  +4.80937291653088184e-01  +4.71357426073159758e+00  +1.46532335837837138e+02  +2.46315643149257056e+02  +9.36720166677290393e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.14583740581444076e+01  -1.05238628970760519e+01  1.70454800590490962e+00   +5.03552192611260718e-01  +5.45557082547435401e-01  +5.03129874711606018e+00  +1.46476090038021567e+02  +2.46545015488572830e+02  +1.47726327180746011e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.32610045726961019e+01  -8.80638884738133854e+00  1.92995012797198862e+00   +4.60189157162006035e-01  +6.26581966032089932e-01  +5.48141378190299644e+00  +1.46406944628283725e+02  +2.46910131189033024e+02  +2.29960228890039019e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -3.62894238371429481e+01  -5.92103244389423011e+00  2.30862569304467513e+00   +4.04876069084991408e-01  +7.49803783052891193e-01  +6.33169623538656445e+00  +1.46553580373348979e+02  +2.47595005202131773e+02  +2.68944007563460374e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -4.90520478801689563e+01  6.23868382794432463e+00   3.90447271727957590e+00   +2.56421744839536392e-01  +1.15772111317123039e+00  +1.08019173974254343e+01  +1.46210749521556721e+02  +2.47783798803963776e+02  -3.32487827415736547e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.76449278007412573e+01  -1.27596730474191382e+01  5.11933177234868975e+00   +5.25615512314362210e-01  +3.09063216707444188e-01  +1.00470187328892404e+01  +1.46624160469547093e+02  +1.88039170271969965e+02  +1.51261832115968161e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.77193988747351625e+01  -1.18483286584073255e+01  5.52418416984052207e+00   +4.45847509823738275e-01  +3.84124641195990157e-01  +1.23348407448793100e+01  +1.46514492680776925e+02  +1.90317708369017168e+02  +6.79985644994552700e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.77864228413296743e+01  -1.10281187082966969e+01  5.88855132758316824e+00   +3.96095593998034401e-01  +4.16672083466984311e-01  +1.42000262798966119e+01  +1.46237536318657817e+02  +1.91216317800988662e+02  +1.04422556063039575e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.78683410227229693e+01  -1.00256398803837055e+01  6.33388896482418229e+00   +3.53056907207549786e-01  +4.87202553166075747e-01  +1.63191645704003179e+01  +1.46343665245216329e+02  +1.93082387621278684e+02  +3.12829801380463891e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.79577063115156541e+01  -8.93202661356953342e+00  6.81971184181438161e+00   +3.16702121565340389e-01  +5.29326387405073762e-01  +1.87348746709015934e+01  +1.46468213932741662e+02  +1.93769830237559091e+02  +2.63230355555270989e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.80619658151071185e+01  -7.65614446895299494e+00  7.38650519830294439e+00   +2.79385417658361723e-01  +5.76050684352916398e-01  +2.16521644129547006e+01  +1.46516260627006716e+02  +1.94830020149085243e+02  +2.18210342966664285e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.82034608556955355e+01  -5.92459012983055544e+00  8.15572475353742377e+00   +2.38935491403713174e-01  +6.30975954502688730e-01  +2.58595890278078251e+01  +1.46539356527129598e+02  +1.95766541326417297e+02  +1.75546636472981049e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.83896385406802949e+01  -3.64622915730102903e+00  9.16785574726699970e+00   +1.99662235987441539e-01  +6.88586527475079646e-01  +3.19336318284582994e+01  +1.46541608656322751e+02  +1.96560724192947561e+02  +1.46047160654969161e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.87024170514546917e+01  1.81417276548572204e-01   1.08682358167326907e+01   +1.58983045319908756e-01  +7.54514537210081548e-01  +4.36120471954728899e+01  +1.46527398206098326e+02  +1.97692090108973986e+02  +1.53709336592777049e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.00205550611467835e+01  1.63122129620576217e+01   1.80341232523381017e+01   +2.04107167264109129e-01  +7.97974705505816284e-01  +9.57304370752718370e+01  +1.46537900980114330e+02  +2.17881031567704639e+02  +4.67058963328262635e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.51642165677041305e+01  -1.18582390847483623e+01  1.90010665562451231e+00   +4.27760993127737355e-01  +3.95395669506141356e-01  +6.42770911149321034e+00  +1.46479980112053028e+02  +1.82052083511437985e+02  +5.31577104249712207e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.50478637006951779e+01  -1.08775536216849549e+01  2.05732635182986812e+00   +3.56442880862689992e-01  +4.75940345158119227e-01  +7.48880507956295904e+00  +1.46419150857544338e+02  +1.84077526642310573e+02  +3.06090752207247590e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.49431461203871194e+01  -9.99493670492788588e+00  2.19882407841468996e+00   +3.07901974201481743e-01  +5.28381957095720556e-01  +8.41829709807077009e+00  +1.46555122424159464e+02  +1.85359191961704141e+02  +2.26610732748711285e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.48151579666772726e+01  -8.91618269555813470e+00  2.37176574424058018e+00   +2.56315506405238092e-01  +5.92230666450303200e-01  +9.53361594389765798e+00  +1.46581479050654423e+02  +1.86538490783337267e+02  +1.44821835073106683e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.46755345262665298e+01  -7.73936013988204508e+00  2.56042937968700635e+00   +2.11222244253692792e-01  +6.53529691900448517e-01  +1.08694466016112337e+01  +1.46518127783294801e+02  +1.87176690698247313e+02  +7.07951528337959957e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.45126405124539950e+01  -6.36640049159327148e+00  2.78053695437450665e+00   +1.68019584957367463e-01  +6.71437881078013277e-01  +1.25250694757264291e+01  +1.45807682332931535e+02  +1.88882706422844763e+02  +3.59100217809585445e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.42915700651369875e+01  -4.50309811177279684e+00  3.07925437716468275e+00   +1.30910024727647650e-01  +7.73150953731165602e-01  +1.51487659148362077e+01  +1.46459290334881473e+02  +1.87095567951367741e+02  +2.82052361779582100e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.40006878976146076e+01  -2.05138445411427739e+00  3.47230361767807372e+00   +8.89539217472590099e-02  +8.41223517585279246e-01  +1.98160780471860569e+01  +1.46528697036468941e+02  +1.86969469213873708e+02  +2.08195238285275110e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.35120058561770087e+01  2.06749449075203984e+00   4.13262634174056931e+00   +4.38605678117955297e-02  +9.20171186542944941e-01  +3.25884429639427111e+01  +1.46539235664038557e+02  +1.86041833180686837e+02  +1.47008902467717832e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.14525601101185526e+01  1.94256271869743742e+01   6.91541496457536908e+00   +7.73608341776890751e-02  +8.86149617535458400e-01  +1.40791418912161248e+02  +1.46460119866528657e+02  +1.95692313176901337e+02  +2.27262394263535924e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.92902532972065828e+01  -1.18725600985040476e+01  -1.33784165567280372e-01  +4.54327877578589445e-01  +3.81891506774101885e-01  +2.85312880823474169e+00  +1.46553330183245066e+02  +1.95790735449668574e+02  +7.96760884675474443e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.94912878709285877e+01  -1.08929762518833844e+01  -1.33017609453600749e-01  +3.85556544088440256e-01  +4.33061662350097576e-01  +2.89628937596435110e+00  +1.46259944707729375e+02  +1.96122041673344768e+02  +7.60904227771937336e+00  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.96722189872783915e+01  -1.00113507899247871e+01  -1.32327708951288564e-01  +3.43127434744614823e-01  +5.05012612809680794e-01  +2.86797574089771024e+00  +1.46334932207193873e+02  +1.97251771357968238e+02  +3.16585765120729036e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -1.98933570183725976e+01  -8.93380855864205614e+00  -1.31484497226240227e-01  +3.02901520660818657e-01  +5.53192735784966527e-01  +2.82909960767032231e+00  +1.46445030333020014e+02  +1.97252392621694639e+02  +2.67156361311664625e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.01345985068390050e+01  -7.75830794269726098e+00  -1.30564629889825395e-01  +2.63634421966009447e-01  +6.03310187388147123e-01  +2.79187591899167842e+00  +1.46646690630252181e+02  +1.97474286568679787e+02  +2.24633381987343910e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.04160469100498112e+01  -6.38689055742833034e+00  -1.29491451330673329e-01  +2.24477583093038224e-01  +6.56706456631035884e-01  +2.73737165725302889e+00  +1.46556222512087515e+02  +1.97705563409280700e+02  +1.86632013671569666e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.07980126001216234e+01  -4.52568124884907164e+00  -1.28034994714682410e-01  +1.80606694299221132e-01  +7.20066527510904830e-01  +2.69045510997451265e+00  +1.46531134778852930e+02  +1.97501312598224359e+02  +1.51790027333111794e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.13005990344266358e+01  -2.07672163229741003e+00  -1.26118604430482756e-01  +1.34959525404527547e-01  +7.89694536496064359e-01  +2.67902980550876979e+00  +1.46514121921689451e+02  +1.96712926078874204e+02  +1.31013392486294208e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.21449442440590580e+01  2.03753052350937836e+00   -1.22899068753028681e-01  +7.89139651413010429e-02  +8.78940899708969714e-01  +2.80998243708095297e+00  +1.46438281933904761e+02  +1.94693611748059567e+02  +1.50011307968525472e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.16123754522622242e+01  -1.29515965946969729e+01  -3.10824011471561201e+00  +5.20913520644297301e-01  +3.33547169468049409e-01  +2.15970079091250167e+00  +3.26754634059024568e+02  +2.57928939908395982e+01  +1.59768960103146327e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.19920348071423533e+01  -1.20550155554757659e+01  -3.33627786238257285e+00  +4.61230286522416433e-01  +3.95324092829679286e-01  +3.26077938400563561e+00  +3.26617026595345862e+02  +2.73963622537916045e+01  +1.14244938873681733e+02  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.23337282265344754e+01  -1.12480926201766760e+01  -3.54151183528283831e+00  +4.20021563258576702e-01  +4.41674614904809415e-01  +4.22817888351760995e+00  +3.26584477869924399e+02  +2.80971584079502215e+01  +8.57324594291713851e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.27513535169026184e+01  -1.02618534770333500e+01  -3.79235335771649495e+00  +3.78765965033604879e-01  +4.90864538714891718e-01  +5.39781253808450767e+00  +3.26549511798453580e+02  +2.85261495277228505e+01  +6.12358518216117247e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.32069447427587754e+01  -9.18595622996789807e+00  -4.06599865491684920e+00  +3.41584362224877591e-01  +5.37512678256743759e-01  +6.67567253748202649e+00  +3.26512041052730808e+02  +2.87072652114654581e+01  +4.40567480514803691e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.37384678395909603e+01  -7.93074277505820646e+00  -4.38525150165059419e+00  +3.05653708157995252e-01  +5.85011605847078897e-01  +8.18976363268607521e+00  +3.26482336738356764e+02  +2.88047365164251055e+01  +3.37599582681314345e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.44598206138632115e+01  -6.22723880053791135e+00  -4.81852322221782003e+00  +2.66525244428209684e-01  +6.40933142143015777e-01  +1.03142882879032403e+01  +3.26498683035129545e+02  +2.90632872518887986e+01  +3.34638996330580341e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.54089690010635394e+01  -3.98578620248489202e+00  -5.38861759138522345e+00  +2.26144038242937051e-01  +7.01069411772059947e-01  +1.32863162907579593e+01  +3.26548463160052222e+02  +2.91590626741885366e+01  +5.40344102944442497e+01  
-1.23261630892515793e+08  8.13465349951291978e+07   -6.66697262406482787e+03  -2.70035382915600941e+01  -2.20145837755818974e-01  -6.34637613158646019e+00  +1.72742653351820374e-01  +7.84333571926704942e-01  +1.89647996529140137e+01  +3.26518262412427418e+02  +2.84596482664824251e+01  +1.34746518271647062e+02  
