#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.75712582099772767e+01  -1.92926127692366869e+01  7.76734627770605357e+00   +7.19784801470004565e-01  +2.93648377299584151e-01  +5.31689084040973547e+00  +1.46636340737300713e+02  +2.57968008375347381e+02  +7.92841088405818084e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.82270864972037145e+01  -1.89335345848905092e+01  8.26829748810512477e+00   +7.14559359250283133e-01  +3.27750176292365136e-01  +6.98616806531046652e+00  +1.46555364652597007e+02  +2.62038780400600274e+02  +1.17111358602519900e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.90286544038138032e+01  -1.84946612484674056e+01  8.88057118970398562e+00   +7.06163248139738076e-01  +3.72937720825433305e-01  +8.84633728807819786e+00  +1.46477106253843090e+02  +2.66084792408098224e+02  +1.65911510161169929e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.99030921201157156e+01  -1.80158903360058389e+01  9.54850613690274663e+00   +6.96324760099021556e-01  +4.23487878397034778e-01  +1.07098405837951027e+01  +1.46406307279203872e+02  +2.70148265605574068e+02  +2.20039603887375762e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.09232694558012859e+01  -1.74573242714673427e+01  1.03277635753013008e+01   +6.86223710395420627e-01  +4.81975139986369150e-01  +1.27034862117036660e+01  +1.46366795053790497e+02  +2.74305934063452185e+02  +2.84075581373669877e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.23077958399459817e+01  -1.66992703267365279e+01  1.13853272416993345e+01   +6.83782883840927114e-01  +5.63281184674623181e-01  +1.51765574941115631e+01  +1.46554975190464717e+02  +2.77816631566169576e+02  +1.18740572287165964e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.41295410822416372e+01  -1.57018309257749280e+01  1.27768583816967496e+01   +6.79683999784800652e-01  +6.64525317361757462e-01  +1.80372792626247112e+01  +1.46439626021704584e+02  +2.82049928568699272e+02  +1.25150576596988046e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.71900730892983375e+01  -1.40261327321594411e+01  1.51146306968924087e+01   +6.63308039753870649e-01  +8.57747873887390933e-01  +2.23500747023284987e+01  +1.46366636850565470e+02  +2.86750337860419734e+02  +2.92330661681170056e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -5.00880294047515804e+01  -6.96426177335131769e+00  2.49666711680741109e+01   +6.23447639908045748e-01  +1.85260380286813686e+00  +3.58339845076871200e+01  +1.46407875659275163e+02  +2.95928005732777194e+02  -1.10964084506356107e+03  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.57207827113742020e+01  -2.33145275029754089e+01  9.81400574634113099e+00   +8.66446069846202205e-01  +2.20186422576263308e-01  +7.88076723843875282e+00  +1.46531488331474520e+02  +2.86745355504508723e+02  +1.52596651829637494e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.63631902389320913e+01  -2.31942393559256992e+01  1.05708698888504067e+01   +8.58598530934495785e-01  +2.80846592028381192e-01  +1.01953026392337200e+01  +1.46428919069807336e+02  +2.93980509473978259e+02  +2.08440889520007033e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.69413570137341978e+01  -2.30859800235809587e+01  1.12520476171087545e+01   +8.54918095456712823e-01  +3.32551033712653599e-01  +1.20008892518381760e+01  +1.46404928337689938e+02  +2.99156928709215322e+02  +2.58093964320555131e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.76480052940478771e+01  -2.29536630618262762e+01  1.20845981738689616e+01   +8.57142225342138242e-01  +3.89901882545818590e-01  +1.39630431571407669e+01  +1.46428890757025385e+02  +3.03648279399837122e+02  +3.18177840144477443e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.84188943271173500e+01  -2.28093172853666246e+01  1.29928351448800949e+01   +8.65320635604977850e-01  +4.65786647918694674e-01  +1.58329244989244042e+01  +1.46568408540093941e+02  +3.06719247417031113e+02  +2.27181193578629781e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.93182648656983957e+01  -2.26409138794970275e+01  1.40524449443930823e+01   +8.65663497060919385e-01  +5.41469441278503605e-01  +1.78007416963135334e+01  +1.46446033561327340e+02  +3.09379656820022092e+02  +9.54833087029400076e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.05388391680583950e+01  -2.24123664001025809e+01  1.54904868151607076e+01   +8.59666978756332245e-01  +6.57617360847913002e-01  +2.02259080061035696e+01  +1.46393059448980040e+02  +3.12216241868835823e+02  +1.87217857766057080e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.21448579869531201e+01  -2.21116460324783048e+01  1.73826471714339021e+01   +8.54804420277740840e-01  +8.15567250441134428e-01  +2.30449771098328711e+01  +1.46389622586476520e+02  +3.14929644623042009e+02  +2.90805355194511549e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.48429696026962716e+01  -2.16064358148695206e+01  2.05614765699728679e+01   +8.49454026740419366e-01  +1.09892635410149753e+00  +2.70833633603741077e+01  +1.46422242215381090e+02  +3.17772704402389991e+02  -2.75955750900759362e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -4.62135828404709628e+01  -1.94773356120896501e+01  3.39579718923870715e+01   +8.35133465860011803e-01  +2.60067815944916125e+00  +3.86158362720404966e+01  +1.46512339287146403e+02  +3.22134919179498752e+02  -1.86489141323937042e+03  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.50834690449266020e+01  -2.71694320244552543e+01  1.01848179324594241e+01   +9.37266496794282311e-01  +2.89046282586719328e-01  +8.76247909196658625e+00  +1.46496011784607276e+02  +3.24010329663458094e+02  +2.67793673446996820e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.56768524442962196e+01  -2.73456749944424544e+01  1.09702060892854920e+01   +9.46533122004561300e-01  +3.70658432132384363e-01  +1.08131601446359955e+01  +1.46569385259420585e+02  +3.26415082043782775e+02  +3.44935856144626769e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.62108975037288729e+01  -2.75042936674309360e+01  1.16770554304289575e+01   +9.52112358186495533e-01  +4.45125588857447962e-01  +1.23412080784737483e+01  +1.46524199967940234e+02  +3.29569334279371219e+02  +4.70795735820005916e+01  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.68636192430354512e+01  -2.76981609344168547e+01  1.25409824029376331e+01   +9.46517077107582816e-01  +5.32971656482334244e-01  +1.40152951124192544e+01  +1.46429051475449882e+02  +3.30976682171929781e+02  +1.18088233468510154e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.75756793222789902e+01  -2.79096524984014955e+01  1.34834481911289128e+01   +9.42502281127916119e-01  +6.29482951224899168e-01  +1.56354118875006787e+01  +1.46411374382501322e+02  +3.32491076433958597e+02  +1.87707805191308665e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.84064160813964506e+01  -2.81563926563835771e+01  1.45829916106854114e+01   +9.40082785317319591e-01  +7.41311178585377206e-01  +1.73201598722878636e+01  +1.46423350562927453e+02  +3.33801157219425193e+02  +2.58872250002463545e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -2.95338445401987215e+01  -2.84912542993592588e+01  1.60752291086549448e+01   +9.38408004346698577e-01  +8.94724804376366811e-01  +1.93423858114679241e+01  +1.46458557283956793e+02  +3.35014507740225326e+02  +3.33609237822299406e+02  
-1.23265705396572560e+08  8.13535537503271997e+07   -1.44240892626009263e+04  -3.10173030386227566e+01  -2.89318617243272627e+01  1.80386995007201172e+01   +9.37550614214265443e-01  +1.10288219789626663e+00  +2.16539670421313240e+01  +1.46505236877450869e+02  +3.36027282924577150e+02  -2.55944000679391657e+01  
