#1:xobs                   2:yobs                    3:zobs                    4:vxobs                   5:vyobs                   6:vzobs                   7:q(AU)                   8:e                       9:i                       10:Omega                  11:omega                  12:M                      
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.33313094242392296e+01  -3.81408940864991592e+01  3.06081011990046115e+00   +9.76209858664542018e-01  +7.47129517560636613e-01  +5.64112668689988173e+00  +1.46601282209426671e+02  +5.96359852217542286e-01  +2.65187842721002824e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.37868554289622836e+01  -3.91162424679214027e+01  3.28702544307260114e+00   +9.74452213017373614e-01  +8.89933423723524908e-01  +5.76825519028149980e+00  +1.46844833742724205e+02  +1.22912132509237870e+00  +3.32654657967466051e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.42838147068419801e+01  -4.01802588840184001e+01  3.53380579562402763e+00   +9.75823506517983996e-01  +1.04040230316435856e+00  +5.86637771320102974e+00  +1.47045088023100419e+02  +1.61042771383901950e+00  -6.07476217916679939e+00  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.48636005310349546e+01  -4.14216113694648840e+01  3.82171620693402403e+00   +9.77021885811529933e-01  +1.21334478314175098e+00  +5.96432820079667270e+00  +1.47224175953210249e+02  +1.91042401818599750e+00  -7.36182007909656022e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.56504527210111384e+01  -4.31063040282851233e+01  4.21245176514045028e+00   +9.77964857188699743e-01  +1.44709456155422744e+00  +6.09117037710678044e+00  +1.47437086361362674e+02  +2.17641602359958153e+00  -2.23104111723122287e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.66857845499271704e+01  -4.53230048951538578e+01  4.72657749962258755e+00   +9.78754654317515738e-01  +1.75771553498177036e+00  +6.25690936415036525e+00  +1.47686256559824699e+02  +2.38416696130135453e+00  -4.91770386820593615e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.84251420225061011e+01  -4.90470623514933237e+01  5.59030873355257807e+00   +9.79799997227928876e-01  +2.29704192903159843e+00  +6.53237673207059011e+00  +1.48003482220517100e+02  +2.59229321392730228e+00  -1.09981746473457929e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.57552913712315927e+01  -6.47413044889239444e+01  9.23031893368611200e+00   +9.82517194163159413e-01  +4.92889074441526542e+00  +7.54894912093464932e+00  +1.47800446131891903e+02  +3.88764461565270780e+00  -5.77339033274050144e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.85385145641837994e+01  -3.78436272423914062e+01  -5.72006098542310770e-01  +9.80981959233522716e-01  +4.69985365933894006e-01  +1.75107460878469889e+00  +1.46449734626622643e+02  +1.23628347651383521e+01  +7.05359517706366006e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.86444978595902704e+01  -3.88370326518090963e+01  -6.15746624767636086e-01  +9.67892380350436232e-01  +6.10847502955253141e-01  +1.50640325048203616e+00  +1.46449538447883384e+02  +1.33895405583206752e+01  +1.74413760080285130e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.87398828254560925e+01  -3.97310975202850045e+01  -6.55113098370428526e-01  +9.54488788347823358e-01  +7.25710499187744773e-01  +1.28386694560422043e+00  +1.46375357419469424e+02  +1.44183928104639119e+01  +2.47851433171320281e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.88564644504032088e+01  -4.08238434706444622e+01  -7.03227677218286829e-01  +9.48883048284708930e-01  +8.53812552951911163e-01  +1.03212945654120003e+00  +1.45835012645120770e+02  +1.58681999091132013e+01  +3.15864581866763558e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.89836444048909740e+01  -4.20159299619456803e+01  -7.55716308688676341e-01  +9.48469689393717674e-01  +9.88515328433747342e-01  +7.94140450157819755e-01  +1.44803308165841230e+02  +1.74108992293285105e+01  +3.59026994545194839e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.91320210184600299e+01  -4.34066975351304407e+01  -8.16953045404131162e-01  +9.44223313718282831e-01  +1.14271491159957850e+00  +5.52245495428428823e-01  +1.40485254790118660e+02  +2.22764179228375454e+01  -4.29095965204422569e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.93333892797323230e+01  -4.52941678130240390e+01  -9.00060045232252026e-01  +9.31841059401477989e-01  +1.34617775638512160e+00  +3.52902497991688879e-01  +1.03803589289468476e+02  +5.98076993968846722e+01  -1.65322341639760282e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -1.95983475182484987e+01  -4.77776813365682500e+01  -1.00941136079556260e+00  +9.26642839476494951e-01  +1.61818300526808634e+00  +3.64738138661617439e+00  +5.56091299236156047e+01  +1.08577831739643386e+02  -3.97782894774993281e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.00434773589556734e+01  -5.19499840561225170e+01  -1.19312157094193005e+00  +9.75200677669896154e-01  +2.16756813980285123e+00  +4.37677105696199276e-01  +5.37013925128590852e+00  +1.57729156373602819e+02  -9.55236603791607081e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.19193816876501906e+01  -6.95332598028155218e+01  -1.96732888513018889e+00  +9.44792854027815654e-01  +4.54416424935982644e+00  +1.19951700354333246e+00  +3.27575381845180914e+02  +1.98069480046672425e+02  -5.28645333604123243e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.42967712469386754e+01  -3.38168246895806561e+01  6.24880888491802455e+00   +9.80945885777796289e-01  +3.34652276129937809e-01  +8.96002322603626311e+00  +1.46581353697222482e+02  +3.44593597767993401e+02  +3.26533490695077148e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.48456973640955212e+01  -3.45004760564744402e+01  6.72974643434349495e+00   +9.83424167101863533e-01  +4.78514065329600002e-01  +9.91753095868447865e+00  +1.46452590124536357e+02  +3.48070696901606482e+02  +8.55396628516154180e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.53397308695366803e+01  -3.51157622866788373e+01  7.16259022882641716e+00   +9.77521616191203702e-01  +6.00753517907340662e-01  +1.05468119983970539e+01  +1.46434690863266923e+02  +3.49767476769867585e+02  +1.74432754852467951e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.59435495984092128e+01  -3.58677787902619940e+01  7.69162153319443309e+00   +9.74854666706105211e-01  +7.41073756864367938e-01  +1.11488470311853138e+01  +1.46495419083754058e+02  +3.51198137600016878e+02  +2.62473197470812863e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.66022609389974249e+01  -3.66881604305345306e+01  8.26874659250499633e+00   +9.74176899384962547e-01  +8.87935200086965359e-01  +1.16898968215532619e+01  +1.46607339606721609e+02  +3.52157284039406193e+02  +3.32149555776819909e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.73707575030170069e+01  -3.76452723441858268e+01  8.94205916170065329e+00   +9.75514130963406334e-01  +1.05567232401648470e+00  +1.22192919444590924e+01  +1.46712738903119742e+02  +3.52843413546943623e+02  -9.74623657241729724e+00  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.84137171256150154e+01  -3.89442099412840008e+01  9.85584050560904501e+00   +9.77430931353245991e-01  +1.28211142426744407e+00  +1.28378141612248911e+01  +1.46788894818266328e+02  +3.53452968891379555e+02  -1.10978848498761096e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.97860324185071264e+01  -4.06533383585184538e+01  1.10581843791727188e+01   +9.79173950407068783e-01  +1.58260122233944145e+00  +1.35540323016270818e+01  +1.46831578621525978e+02  +3.53985091442730663e+02  -3.28782268216175339e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.20915221105658759e+01  -4.35246740994723282e+01  1.30781220867596897e+01   +9.80987143044748211e-01  +2.10325481965957373e+00  +1.46030962344635906e+01  +1.46838683243213097e+02  +3.54543323517652027e+02  -8.55182030538758340e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -4.18075143842420260e+01  -5.56253032934922302e+01  2.15907167115905025e+01   +9.83617975957650992e-01  +4.64137529124305370e+00  +1.78075949181333506e+01  +1.46719131238393999e+02  +3.55425784236314996e+02  -5.11504485237809149e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.73189024644110248e+01  -3.19302006476460640e+01  4.09537107720353699e+00   +9.62115085975400408e-01  +3.58287057041683121e-01  +7.09186026983894013e+00  +1.46585903654963801e+02  +3.32798778480299745e+02  +3.40656213578416157e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.81003002136811304e+01  -3.24687270882371806e+01  4.41065956449712271e+00   +9.64054080870158314e-01  +4.99295799393235151e-01  +7.63691816464985784e+00  +1.46446697357307016e+02  +3.36830004368422919e+02  +9.70935758891925929e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.88035581880242191e+01  -3.29534008847691950e+01  4.69441920306135074e+00   +9.58967466413026659e-01  +6.19420914255611521e-01  +7.97094020544336423e+00  +1.46418361542872674e+02  +3.38707230870592127e+02  +1.84208529603825269e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.96630957122213346e+01  -3.35457799694194208e+01  5.04123653908429503e+00   +9.56723941648311427e-01  +7.57723903118706410e-01  +8.27342039137035812e+00  +1.46443596105025279e+02  +3.40256194809886892e+02  +2.70168547902853618e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.06007730113454599e+01  -3.41920116981287663e+01  5.41958272383659789e+00   +9.55890570788150318e-01  +9.02830840280758107e-01  +8.53792495026622511e+00  +1.46492902786381535e+02  +3.41321776978782793e+02  +3.37104615682521910e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.16947298603236050e+01  -3.49459487149563302e+01  5.86098660604761879e+00   +9.56012741221269335e-01  +1.06848717753249067e+00  +8.80091947716481116e+00  +1.46548686267548192e+02  +3.42101907419016243e+02  -1.35695421521347477e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.31793855839367993e+01  -3.59691489520794576e+01  6.46003473190543076e+00   +9.56554268555230292e-01  +1.29153577397373498e+00  +9.11722676749197447e+00  +1.46600336365077396e+02  +3.42749343622476658e+02  -1.19272126901749758e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.51328799571120527e+01  -3.73154650535572543e+01  7.24825595013939594e+00   +9.56930200620246030e-01  +1.58682953707933772e+00  +9.49785891087123346e+00  +1.46637791368890760e+02  +3.43241814152122458e+02  -3.40915483114522488e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.84147505040464807e+01  -3.95772761040399530e+01  8.57246759677245507e+00   +9.56801519459609340e-01  +2.09691268634298122e+00  +1.00845289729905776e+01  +1.46662945937846729e+02  +3.43636836511320098e+02  -8.72812110845627672e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -5.22454906661272958e+01  -4.91091941025027552e+01  1.41530738218689258e+01   +9.53283087230145432e-01  +4.56419528530835716e+00  +1.20363247792761161e+01  +1.46646900853253754e+02  +3.43677089752487802e+02  -5.15725922577507299e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.56017532381261006e+01  -3.47736144740252087e+01  9.12998942491522136e-01   +9.82274368755849614e-01  +4.90273569990602842e-01  +3.52505482017860272e+00  +1.46470179978321994e+02  +3.47974655814094490e+02  +9.44706587682488816e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.62510625853742852e+01  -3.55308650551070286e+01  9.83489573268799155e-01   +9.75785692146724726e-01  +6.43376219848044495e-01  +3.49641751814266311e+00  +1.46448727240251316e+02  +3.49669129242260396e+02  +2.02911578073257203e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.68354409978976491e+01  -3.62123905780806652e+01  1.04693114096834883e+00   +9.73539047361657639e-01  +7.68672384262620301e-01  +3.42656960133910937e+00  +1.46493457072155650e+02  +3.50676390167279749e+02  +2.77509019499473482e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.75496812798706543e+01  -3.70453662172706686e+01  1.12447083482335408e+00   +9.72846514730643985e-01  +9.13482646832433964e-01  +3.33184906770677891e+00  +1.46574329492960516e+02  +3.51460781503547253e+02  +3.41080754618356650e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.83288524965684765e+01  -3.79540669145688554e+01  1.20905959175608557e+00   +9.73770588687626448e-01  +1.06629439269853954e+00  +3.23401641703515486e+00  +1.46650169286997510e+02  +3.51991620952378753e+02  -1.26877003233344876e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.92378855827159363e+01  -3.90142177280834090e+01  1.30774647484427442e+00   +9.74993531625118703e-01  +1.24182232264625347e+00  +3.13602777981399816e+00  +1.46713457763872441e+02  +3.52404754855613078e+02  -8.83067895734520079e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.04715733424874884e+01  -4.04529938321388727e+01  1.44167867332109978e+00   +9.76224321118816629e-01  +1.47911314060057553e+00  +3.03219015834374783e+00  +1.46773780776943028e+02  +3.52781297917117740e+02  -2.46002885364609767e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.20948467106079534e+01  -4.23461202848434226e+01  1.61790525026429322e+00   +9.77327512399422282e-01  +1.79440504153975877e+00  +2.93742599994191789e+00  +1.46827353575000984e+02  +3.53098513735518054e+02  -5.24712224551146619e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -3.48219459690503328e+01  -4.55265727253870764e+01  1.91396589952885643e+00   +9.78508017055488288e-01  +2.34120333154385252e+00  +2.85057360103606916e+00  +1.46878477261064347e+02  +3.53401254798495017e+02  -1.14986526767525152e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -4.63147214153432003e+01  -5.89299080105353212e+01  3.16165006428666073e+00   +9.80497331146338857e-01  +4.99902769202905262e+00  +2.85839282770062475e+00  +1.46877300797146574e+02  +3.53766205609572069e+02  -5.91056336445280431e+03  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.43364275751329657e+01  -3.54168123218960389e+01  -2.74612755868410385e+00  +9.83530454763152151e-01  +5.27355111348266958e-01  +4.63773211552935272e-01  +3.26681069200440277e+02  +1.72802070908600768e+02  +1.22340457748823667e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.48884041790739872e+01  -3.62235396605063897e+01  -2.95710819722802842e+00  +9.78296223443262836e-01  +6.75279361677662338e-01  +1.04751342372596934e+00  +3.26622298590340279e+02  +1.74260265778544863e+02  +2.23363661717728917e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.53851831226209050e+01  -3.69495942652556977e+01  -3.14699077191756071e+00  +9.75856299561556506e-01  +7.96519704552992258e-01  +1.50898018114361232e+00  +3.26779867507659219e+02  +1.74979181798170146e+02  +2.91872163796668247e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.59923573869560300e+01  -3.78369943377270843e+01  -3.37906947431587756e+00  +9.75624573886762492e-01  +9.36875206162503860e-01  +2.00184612567295606e+00  +3.26999114459136649e+02  +1.75477749220461789e+02  +3.48207161588281394e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.66547293116852515e+01  -3.88050671440594996e+01  -3.63224624056858891e+00  +9.76883973768489455e-01  +1.08567298042510951e+00  +2.46520906412175167e+00  +3.27127642284666081e+02  +1.75853343360752092e+02  -1.86278132477348031e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.74274965572026836e+01  -3.99344854181139866e+01  -3.92761913453008260e+00  +9.78172670640574005e-01  +1.25721651992495720e+00  +2.93353446326993605e+00  +3.27210178281688229e+02  +1.76183170796718656e+02  -9.67781289790396215e+01  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.84762521046906230e+01  -4.14672673614736453e+01  -4.32848234776354079e+00  +9.79431727835867960e-01  +1.48994214921500245e+00  +3.47731696442079752e+00  +3.27282646840376287e+02  +1.76507619314103778e+02  -2.54073185475576565e+02  
-1.23266458580457151e+08  8.13542169322802424e+07   -5.67730564278174552e+03  -2.98561936145431766e+01  -4.34840857079995189e+01  -4.85593394412335311e+00  +9.80617605259652358e-01  +1.80034173896620153e+00  +4.07563985563290831e+00  +3.27341821140603429e+02  +1.76806984593907941e+02  -5.29757632372686317e+02  
